2.58272, 2.54895, 2.07312, 2.65369, 3.33379, 4.74132, 7.7524, 10, 1.86982, 2.03636, 2.58127, 2.59037, 2.56317, 2.03185, 2.56317, 3.77391, 4.31944, 4.30189, 9.31632, 9.61022, 9.29611
5.21508, 4.23975, 3.35669, 4.4328, 4.24561, 3.69475, 2.31512, 2.3149, 8.22944, 9.05227, 6.19025, 5.70408, 7.79358, 9.39994, 10, 9.39994, 6.22747, 2.39903, 0.969676, 6.66982, 8.57425, 9.18463, 8.22944, 2.3149, 3.3493, 4.19165, 4.47888
9.50266, 7.42671, 5.12897, 5.63329, 5.39384, 4.28205, 4.19406, 4.67411, 4.4215, 3.8604, 1.69414, 4.00788, 4.44648, 5.03857, 4.42692, 4.60377, 10, 8.63311, 3.86098, 3.68334, 4.12283, 4.43261, 4.81787, 5.14356, 6.21322, 2.79731, 2.51861
8.10856, 9.66723, 8.10856, 4.90167, 5.20549, 5.47176, 5.24714, 4.50211, 4.14683, 4.78676, 4.60904, 4.06332, 2.28094, 3.82958, 4.56539, 5.0032, 7.36769, 5.44365, 5.07142, 3.84539, 4.25052, 8.67948, 9.9795, 10, 3.39395, 4.49236, 5.0032
7.13163, 5.26944, 6.56258, 8.09274, 6.68756, 6.49397, 5.5773, 5.26944, 3.67994, 8.25833, 9.75686, 10, 8.80654, 3.43274, 0.937658, 1.57049, 2.47649, 3.057, 3.06994, 5.05806, 5.61687, 5.19043, 6.56425, 5.28267, 5.59192, 7.24858
2.34674, 3.76791, 3.75273, 5.55395, 9.84537, 3.58808, 2.77788, 2.34674, 1.6346, 2.1742, 1.59562, 2.82715, 3.15272, 2.63176, 0.861323, 2.63176, 3.98205, 3.87437, 3.1397, 3.58784, 8.89415, 10
2.18765, 2.44299, 3.25953, 4.16174, 4.91043, 8.84612, 3.59649, 2.72773, 2.44299, 2.43434, 3.5282, 3.38676, 2.5114, 2.36102, 1.87134, 0.727824, 1.83968, 0.617134, 2.46073, 2.97151, 3.14865, 3.59627, 9.19222, 10
6.40741, 3.94391, 3.14816, 3.13231, 3.94391, 5.87422, 7.25799, 2.71199, 3.79874, 3.94391, 8.6242, 9.97578, 10, 9.18494, 2.96721, 2.20887, 3.6606, 4.07467, 3.59133, 2.56967, 1.3106, 3.3764, 4.32173, 4.0671, 5.261, 5.68864, 5.52314, 8.42382
3.15373, 4.73492, 4.7518, 6.21873, 10, 4.46012, 3.59744, 3.15373, 3.5561, 2.74434, 0.845871, 2.29589, 3.15785, 3.66446, 3.53982, 2.20622, 2.46446, 4.59987, 8.81934, 9.52378, 9.15873, 6.08128, 4.06085, 3.99563
7.59372, 9.59187, 7.59372, 4.80895, 5.20719, 5.43642, 5.19503, 4.4019, 4.63348, 3.4687, 3.44029, 4.7139, 4.7672, 4.23715, 2.80758, 4.01908, 4.96629, 4.59572, 7.30255, 5.3181, 5.08981, 3.80818, 4.04881, 9.01165, 10, 9.95874
10, 8.25026, 4.95956, 4.68299, 4.8323, 4.56135, 3.8154, 3.4743, 3.93813, 3.9977, 3.59301, 3.30307, 1.55242, 3.19605, 4.13353, 4.10034, 2.67811, 3.00529, 4.98256, 8.60277, 9.18207, 9.15275, 6.61907, 3.29931, 4.16096
6.7282, 0.980344, 2.52981, 3.49957, 5.55529, 6.76001, 10, 5.92948, 6.06798, 5.86249, 7.77086, 10, 6.76001, 2.4944, 0.979359, 6.7282, 8.94119, 8.85783, 2.21268, 3.17699, 4.09185, 4.40073, 5.10739
6.86795, 5.77165, 5.50155, 5.21429, 6.5246, 5.27155, 5.33387, 4.36845, 2.78383, 3.14451, 2.78383, 2.60761, 1.94363, 1.01861, 1.40067, 3.08927, 8.8817, 9.96187, 10, 6.42511, 5.70453, 7.00682, 8.55711, 7.13423, 6.06411
4.1956, 5.39139, 5.1706, 5.4915, 9.13962, 4.95953, 4.28093, 4.1956, 4.28053, 3.41067, 1.70606, 3.65616, 4.44455, 4.00973, 2.61794, 2.8596, 5.08585, 9.2872, 10, 9.23418, 3.8893, 4.98842, 6.26924
10, 9.38426, 7.254, 3.04479, 7.94665, 9.41743, 9.45722, 8.57666, 1.39163, 0.519082, 2.43336, 3.34956, 3.51083, 2.97864, 2.56566, 3.31001, 5.14787, 5.24565, 4.79972, 5.62554, 4.82586, 5.23815, 6.70894, 7.24965
5.04733, 7.33954, 4.98188, 4.40371, 5.83766, 5.83484, 4.79796, 5.14389, 4.86507, 4.36485, 5.03188, 4.94994, 2.86311, 4.16553, 5.98634, 9.09612, 10, 6.85552, 4.68111, 3.91294, 6.174, 9.28568, 6.174
8.61827, 9.37566, 6.55111, 4.87326, 3.19025, 3.22415, 3.3299, 3.11722, 2.45773, 1.77102, 0.884383, 1.81204, 2.32473, 2.45773, 2.93416, 3.8261, 4.98441, 5.20819, 4.85241, 5.25577, 10, 6.923, 4.79516, 4.85241
9.96228, 9.54003, 8.58049, 7.13236, 6.92168, 6.71758, 8.3218, 6.60705, 6.79293, 5.81971, 4.12293, 3.40302, 2.47642, 1.25259, 0.744291, 2.32626, 3.54836, 3.14951, 4.4267, 8.72557, 9.5584, 10, 6.90939, 6.28832, 8.76834, 9.63373
